LOCATION,TIME,FREQUENCY,Value
C0008,2279-09,M,14.726587
C0009,2279-09,M,10.348242
C0010,2279-09,M,16.307410
C0001,2279-10,M,2.093640
C0002,2279-10,M,16.457714
C0003,2279-10,M,6.375759
C0004,2279-10,M,12.378913
C0005,2279-10,M,1.397445
C0006,2279-10,M,17.836914
C0007,2279-10,M,4.403034
C0008,2279-10,M,14.538620
C0009,2279-10,M,10.213689
C0010,2279-10,M,16.731858
C0001,2279-11,M,2.175550
C0002,2279-11,M,16.086971
C0003,2279-11,M,6.132656
C0004,2279-11,M,12.315678
C0005,2279-11,M,1.654254
C0006,2279-11,M,17.640342
C0007,2279-11,M,4.421065
C0008,2279-11,M,14.508580
C0009,2279-11,M,10.078879
C0010,2279-11,M,16.543120
C0001,2279-12,M,2.334634
C0002,2279-12,M,15.996503
C0003,2279-12,M,5.584098
C0004,2279-12,M,12.035169
C0005,2279-12,M,1.978263
C0006,2279-12,M,17.341974
C0007,2279-12,M,4.818460
C0008,2279-12,M,13.997435
C0009,2279-12,M,10.404809
C0010,2279-12,M,16.926649
C0001,2280-01,M,2.349144
C0002,2280-01,M,15.719792
C0003,2280-01,M,5.534406
C0004,2280-01,M,11.897562
C0005,2280-01,M,1.925165
C0006,2280-01,M,17.157785
C0007,2280-01,M,4.706128
C0008,2280-01,M,14.099377
C0009,2280-01,M,9.994717
C0010,2280-01,M,17.298301
C0001,2280-02,M,2.234978
C0002,2280-02,M,15.671343
C0003,2280-02,M,5.698706
C0004,2280-02,M,12.148431
C0005,2280-02,M,1.864918
C0006,2280-02,M,17.056752
C0007,2280-02,M,5.047510
C0008,2280-02,M,14.019389
C0009,2280-02,M,9.656326
C0010,2280-02,M,16.549666
C0001,2280-03,M,2.802456
C0002,2280-03,M,15.837197
C0003,2280-03,M,5.243495
C0004,2280-03,M,12.220063
C0005,2280-03,M,2.206982
C0006,2280-03,M,16.912031
C0007,2280-03,M,5.181117
C0008,2280-03,M,13.779010
C0009,2280-03,M,9.098728
C0010,2280-03,M,16.353820
C0001,2280-04,M,2.370999
C0002,2280-04,M,16.225023
C0003,2280-04,M,4.721320
C0004,2280-04,M,12.108013
C0005,2280-04,M,1.839592
C0006,2280-04,M,16.801032
C0007,2280-04,M,5.171247
C0008,2280-04,M,14.048538
C0009,2280-04,M,9.213226
C0010,2280-04,M,15.899737
C0001,2280-05,M,2.606888
C0002,2280-05,M,16.071889
C0003,2280-05,M,4.357567
C0004,2280-05,M,12.579294
C0005,2280-05,M,2.151500
C0006,2280-05,M,17.113363
C0007,2280-05,M,5.203666
C0008,2280-05,M,14.200872
C0009,2280-05,M,9.267894
C0010,2280-05,M,16.141758
C0001,2280-06,M,2.053063
C0002,2280-06,M,16.146765
C0003,2280-06,M,4.106067
C0004,2280-06,M,12.485829
C0005,2280-06,M,2.068566
C0006,2280-06,M,16.449232
C0007,2280-06,M,5.317714
C0008,2280-06,M,14.629284
C0009,2280-06,M,9.171574
C0010,2280-06,M,16.225007
C0001,2280-07,M,2.421730
C0002,2280-07,M,15.864526
C0003,2280-07,M,3.891852
C0004,2280-07,M,12.500922
C0005,2280-07,M,2.295191
C0006,2280-07,M,16.149506
C0007,2280-07,M,5.369353
C0008,2280-07,M,14.171627
C0009,2280-07,M,9.481678
C0010,2280-07,M,16.615690
C0001,2280-08,M,2.531211
C0002,2280-08,M,15.715473
C0003,2280-08,M,3.885139
C0004,2280-08,M,12.760452
C0005,2280-08,M,2.292371
C0006,2280-08,M,16.310662
C0007,2280-08,M,5.270228
C0008,2280-08,M,13.987017
C0009,2280-08,M,9.780097
C0010,2280-08,M,16.764964
C0001,2280-09,M,3.007682
C0002,2280-09,M,15.920933
C0003,2280-09,M,4.042785
C0004,2280-09,M,13.009209
C0005,2280-09,M,2.011972
C0006,2280-09,M,16.051081
C0007,2280-09,M,5.243288
C0008,2280-09,M,13.655848
C0009,2280-09,M,9.942069
C0010,2280-09,M,16.958590
C0001,2280-10,M,3.111947
C0002,2280-10,M,16.140477
C0003,2280-10,M,4.271423
C0004,2280-10,M,13.511389
C0005,2280-10,M,1.943694
C0006,2280-10,M,15.842786
C0007,2280-10,M,4.941751
C0008,2280-10,M,14.319285
C0009,2280-10,M,9.995018
C0010,2280-10,M,15.994296
C0001,2280-11,M,2.843860
C0002,2280-11,M,16.309225
C0003,2280-11,M,3.724748
C0004,2280-11,M,13.996728
C0005,2280-11,M,2.061102
C0006,2280-11,M,15.560358
C0007,2280-11,M,4.553717
C0008,2280-11,M,14.650522
C0009,2280-11,M,10.067411
C0010,2280-11,M,15.904749
C0001,2280-12,M,2.669196
C0002,2280-12,M,16.802096
C0003,2280-12,M,4.222780
C0004,2280-12,M,14.467844
C0005,2280-12,M,2.132879
C0006,2280-12,M,15.941257
C0007,2280-12,M,4.390149
C0008,2280-12,M,14.234700
C0009,2280-12,M,10.049734
C0010,2280-12,M,15.969219
C0001,2281-01,M,2.730788
C0002,2281-01,M,16.066234
C0003,2281-01,M,4.100325
C0004,2281-01,M,14.110434
C0005,2281-01,M,2.444119
C0006,2281-01,M,15.726200
C0007,2281-01,M,4.108247
C0008,2281-01,M,13.804004
C0009,2281-01,M,9.905349
C0010,2281-01,M,15.943463
C0001,2281-02,M,3.222218
C0002,2281-02,M,15.962781
C0003,2281-02,M,3.904300
C0004,2281-02,M,14.107843
C0005,2281-02,M,2.703152
C0006,2281-02,M,15.697659
C0007,2281-02,M,4.167394
C0008,2281-02,M,13.482456
C0009,2281-02,M,9.664507
C0010,2281-02,M,16.136011
C0001,2281-03,M,3.240449
C0002,2281-03,M,16.267790
C0003,2281-03,M,3.591309
C0004,2281-03,M,14.052987
C0005,2281-03,M,2.777567
C0006,2281-03,M,15.763581
C0007,2281-03,M,4.501243
C0008,2281-03,M,13.261684
C0009,2281-03,M,10.176054
C0010,2281-03,M,16.188373
C0001,2281-04,M,3.981439
C0002,2281-04,M,16.306176
C0003,2281-04,M,3.686014
C0004,2281-04,M,13.923815
C0005,2281-04,M,2.861485
C0006,2281-04,M,15.933558
C0007,2281-04,M,4.764986
C0008,2281-04,M,13.638052
C0009,2281-04,M,10.445613
C0010,2281-04,M,15.428526
C0001,2281-05,M,4.238589
C0002,2281-05,M,15.941344
C0003,2281-05,M,3.343118
C0004,2281-05,M,13.432254
C0005,2281-05,M,2.877207
C0006,2281-05,M,16.157017
C0007,2281-05,M,5.069547
C0008,2281-05,M,13.689180
C0009,2281-05,M,10.808688
C0010,2281-05,M,14.628245
C0001,2281-06,M,3.475041
C0002,2281-06,M,16.098657
C0003,2281-06,M,3.672307
C0004,2281-06,M,13.596089
C0005,2281-06,M,2.438186
C0006,2281-06,M,16.617013
C0007,2281-06,M,5.312995
C0008,2281-06,M,13.320309
C0009,2281-06,M,10.978851
C0010,2281-06,M,14.886047
C0001,2281-07,M,3.992544
C0002,2281-07,M,15.480777
C0003,2281-07,M,3.594658
C0004,2281-07,M,13.322960
C0005,2281-07,M,1.495039
C0006,2281-07,M,16.859883
C0007,2281-07,M,5.163474
C0008,2281-07,M,12.843430
C0009,2281-07,M,10.442241
C0010,2281-07,M,14.682780
C0001,2281-08,M,3.549393
C0002,2281-08,M,15.504240
C0003,2281-08,M,3.158851
C0004,2281-08,M,13.516089
C0005,2281-08,M,1.418417
C0006,2281-08,M,16.599544
C0007,2281-08,M,5.218038
C0008,2281-08,M,12.476724
C0009,2281-08,M,10.285855
C0010,2281-08,M,14.620601
C0001,2281-09,M,3.718600
C0002,2281-09,M,16.172494
C0003,2281-09,M,3.203528
C0004,2281-09,M,13.554402
C0005,2281-09,M,0.858354
C0006,2281-09,M,16.639538
C0007,2281-09,M,5.521796
C0008,2281-09,M,12.374488
C0009,2281-09,M,10.162723
C0010,2281-09,M,14.338092
C0001,2281-10,M,3.318732
C0002,2281-10,M,16.194131
C0003,2281-10,M,3.424485
C0004,2281-10,M,13.362268
C0005,2281-10,M,0.698525
C0006,2281-10,M,16.303444
C0007,2281-10,M,5.835122
C0008,2281-10,M,12.815336
C0009,2281-10,M,10.197083
C0010,2281-10,M,14.567196
C0001,2281-11,M,3.204414
C0002,2281-11,M,15.755842
C0003,2281-11,M,3.300605
C0004,2281-11,M,13.555189
C0005,2281-11,M,0.771339
C0006,2281-11,M,16.411735
C0007,2281-11,M,5.591626
C0008,2281-11,M,12.914223
C0009,2281-11,M,10.368482
C0010,2281-11,M,14.377005
C0001,2281-12,M,3.048555
C0002,2281-12,M,15.763381
C0003,2281-12,M,2.748125
C0004,2281-12,M,13.525905
C0005,2281-12,M,0.471431
C0006,2281-12,M,16.609276
C0007,2281-12,M,5.739286
C0008,2281-12,M,13.044481
C0009,2281-12,M,10.560671
C0010,2281-12,M,14.376761
C0001,2282-01,M,3.154014
C0002,2282-01,M,15.994209
C0003,2282-01,M,2.416158
C0004,2282-01,M,13.789040
C0005,2282-01,M,0.560461
C0006,2282-01,M,16.484870
C0007,2282-01,M,5.796251
C0008,2282-01,M,13.352937
C0009,2282-01,M,10.683282
C0010,2282-01,M,14.613278
C0001,2282-02,M,2.796133
C0002,2282-02,M,16.053427
C0003,2282-02,M,2.145246
C0004,2282-02,M,13.769599
C0005,2282-02,M,0.720784
C0006,2282-02,M,16.350791
C0007,2282-02,M,6.031572
C0008,2282-02,M,13.626828
C0009,2282-02,M,10.490802
C0010,2282-02,M,14.714651
C0001,2282-03,M,2.825351
C0002,2282-03,M,16.452535
C0003,2282-03,M,2.417229
C0004,2282-03,M,14.190443
C0005,2282-03,M,0.611532
C0006,2282-03,M,16.302081
C0007,2282-03,M,5.709469
C0008,2282-03,M,13.004371
C0009,2282-03,M,10.308856
C0010,2282-03,M,14.347377
C0001,2282-04,M,3.098820
C0002,2282-04,M,16.145107
C0003,2282-04,M,1.881897
C0004,2282-04,M,14.760257
C0005,2282-04,M,0.298532
C0006,2282-04,M,16.055408
C0007,2282-04,M,6.176994
C0008,2282-04,M,12.954350
C0009,2282-04,M,9.835732
C0010,2282-04,M,14.090613
C0001,2282-05,M,3.039757
C0002,2282-05,M,15.948282
C0003,2282-05,M,1.582903
C0004,2282-05,M,14.831642
C0005,2282-05,M,0.339748
C0006,2282-05,M,15.868960
C0007,2282-05,M,5.986129
C0008,2282-05,M,13.321730
C0009,2282-05,M,9.831954
C0010,2282-05,M,13.972273
C0001,2282-06,M,2.973597
C0002,2282-06,M,15.671330
C0003,2282-06,M,1.694674
C0004,2282-06,M,14.838572
C0005,2282-06,M,0.470738
C0006,2282-06,M,15.904508
C0007,2282-06,M,5.880354
C0008,2282-06,M,12.929647
C0009,2282-06,M,9.749091
C0010,2282-06,M,14.564394
C0001,2282-07,M,3.029620
C0002,2282-07,M,15.760887
C0003,2282-07,M,1.323745
C0004,2282-07,M,15.142903
C0005,2282-07,M,0.334442
C0006,2282-07,M,16.102602
C0007,2282-07,M,5.789186
C0008,2282-07,M,12.968198
C0009,2282-07,M,10.252908
C0010,2282-07,M,14.580037
C0001,2282-08,M,3.240081
C0002,2282-08,M,15.386678
C0003,2282-08,M,1.464031
C0004,2282-08,M,15.041621
C0005,2282-08,M,0.049649
C0006,2282-08,M,16.460336
C0007,2282-08,M,5.772226
C0008,2282-08,M,12.863657
C0009,2282-08,M,10.454106
C0010,2282-08,M,14.521210
C0001,2282-09,M,2.956476
C0002,2282-09,M,15.513266
C0003,2282-09,M,1.573672
C0004,2282-09,M,14.471576
C0005,2282-09,M,-0.131909
C0006,2282-09,M,16.401239
C0007,2282-09,M,5.840651
C0008,2282-09,M,12.720164
C0009,2282-09,M,10.513913
C0010,2282-09,M,13.985336
C0001,2282-10,M,2.988796
C0002,2282-10,M,15.211761
C0003,2282-10,M,1.384984
C0004,2282-10,M,14.393734
C0005,2282-10,M,-0.118864
C0006,2282-10,M,16.502771
C0007,2282-10,M,5.541665
C0008,2282-10,M,12.391584
C0009,2282-10,M,10.304119
C0010,2282-10,M,14.388820
C0001,2282-11,M,2.996101
C0002,2282-11,M,15.256359
C0003,2282-11,M,0.849406
C0004,2282-11,M,14.181219
C0005,2282-11,M,0.080911
C0006,2282-11,M,16.369412
C0007,2282-11,M,5.980326
C0008,2282-11,M,12.622451
C0009,2282-11,M,10.223027
C0010,2282-11,M,14.171597
C0001,2282-12,M,2.611342
C0002,2282-12,M,15.320611
C0003,2282-12,M,0.866172
C0004,2282-12,M,14.044957
C0005,2282-12,M,0.238290
C0006,2282-12,M,15.687372
C0007,2282-12,M,5.823142
C0008,2282-12,M,12.309177
C0009,2282-12,M,10.222256
C0010,2282-12,M,14.090061
C0001,2283-01,M,2.533583
C0002,2283-01,M,15.445960
C0003,2283-01,M,0.948083
C0004,2283-01,M,14.045573
C0005,2283-01,M,0.202921
C0006,2283-01,M,15.781419
C0007,2283-01,M,5.492417
C0008,2283-01,M,12.661733
C0009,2283-01,M,10.736928
C0010,2283-01,M,14.020704
C0001,2283-02,M,2.743291
C0002,2283-02,M,15.558570
C0003,2283-02,M,1.179289
C0004,2283-02,M,14.203646
C0005,2283-02,M,-0.273504
C0006,2283-02,M,15.756468
C0007,2283-02,M,5.752326
C0008,2283-02,M,13.023967
C0009,2283-02,M,10.622826
C0010,2283-02,M,14.449017
C0001,2283-03,M,2.783942
C0002,2283-03,M,15.646106
C0003,2283-03,M,1.265863
C0004,2283-03,M,14.259165
C0005,2283-03,M,-0.163361
C0006,2283-03,M,16.075033
C0007,2283-03,M,6.131416
C0008,2283-03,M,12.632539
C0009,2283-03,M,10.812255
C0010,2283-03,M,14.543204
C0001,2283-04,M,2.830724
C0002,2283-04,M,15.741148
C0003,2283-04,M,1.064938
C0004,2283-04,M,14.395973
C0005,2283-04,M,-0.180555
C0006,2283-04,M,15.969922
C0007,2283-04,M,5.898527
C0008,2283-04,M,12.965845
C0009,2283-04,M,10.874233
C0010,2283-04,M,14.290462
C0001,2283-05,M,3.117219
C0002,2283-05,M,15.819565
C0003,2283-05,M,1.064183
C0004,2283-05,M,14.624081
C0005,2283-05,M,-0.338926
C0006,2283-05,M,15.682296
C0007,2283-05,M,6.271958
C0008,2283-05,M,12.468043
C0009,2283-05,M,10.726968
C0010,2283-05,M,13.939087
C0001,2283-06,M,2.821796
C0002,2283-06,M,15.644220
C0003,2283-06,M,0.868054
C0004,2283-06,M,14.468149
C0005,2283-06,M,0.084521
C0006,2283-06,M,15.769196
C0007,2283-06,M,6.646083
C0008,2283-06,M,12.631229
C0009,2283-06,M,11.255946
C0010,2283-06,M,14.090838
C0001,2283-07,M,2.877745
C0002,2283-07,M,16.068803
C0003,2283-07,M,1.063833
C0004,2283-07,M,14.615929
C0005,2283-07,M,0.499090
C0006,2283-07,M,15.504552
C0007,2283-07,M,6.731273
C0008,2283-07,M,12.525940
C0009,2283-07,M,10.962030
C0010,2283-07,M,14.198981
C0001,2283-08,M,2.731834
C0002,2283-08,M,15.603667
C0003,2283-08,M,0.747916
C0004,2283-08,M,14.908075
C0005,2283-08,M,0.202871
C0006,2283-08,M,15.180470
C0007,2283-08,M,6.793892
C0008,2283-08,M,12.522129
C0009,2283-08,M,10.508009
C0010,2283-08,M,14.188683
C0001,2283-09,M,2.594491
C0002,2283-09,M,15.334191
C0003,2283-09,M,0.781779
C0004,2283-09,M,14.746908
C0005,2283-09,M,-0.044484
C0006,2283-09,M,15.698306
C0007,2283-09,M,7.386457
C0008,2283-09,M,12.636409
C0009,2283-09,M,10.697364
C0010,2283-09,M,14.070763
C0001,2283-10,M,2.636088
C0002,2283-10,M,15.483127
C0003,2283-10,M,1.060806
C0004,2283-10,M,14.903227
C0005,2283-10,M,0.395454
C0006,2283-10,M,15.638477
C0007,2283-10,M,7.403662
C0008,2283-10,M,12.398653
C0009,2283-10,M,10.634429
C0010,2283-10,M,14.048332
C0001,2283-11,M,2.199797
C0002,2283-11,M,15.168611
C0003,2283-11,M,0.811473
C0004,2283-11,M,14.794813
C0005,2283-11,M,0.381908
C0006,2283-11,M,15.681573
C0007,2283-11,M,7.664259
C0008,2283-11,M,12.324186
C0009,2283-11,M,10.322150
C0010,2283-11,M,13.854440
C0001,2283-12,M,1.997502
C0002,2283-12,M,14.939950
C0003,2283-12,M,1.145383
C0004,2283-12,M,15.103946
C0005,2283-12,M,0.514355
C0006,2283-12,M,16.282663
C0007,2283-12,M,7.643330
C0008,2283-12,M,11.742149
C0009,2283-12,M,10.474590
C0010,2283-12,M,13.605404
C0001,2284-01,M,1.842085
C0002,2284-01,M,15.705150
C0003,2284-01,M,1.606348
C0004,2284-01,M,14.776872
C0005,2284-01,M,0.548745
C0006,2284-01,M,16.166204
C0007,2284-01,M,7.588030
C0008,2284-01,M,11.705205
C0009,2284-01,M,10.438667
C0010,2284-01,M,13.517322
C0001,2284-02,M,1.387611
C0002,2284-02,M,16.045621
C0003,2284-02,M,1.321318
C0004,2284-02,M,14.795331
C0005,2284-02,M,0.388709
C0006,2284-02,M,16.289197
C0007,2284-02,M,7.692565
C0008,2284-02,M,11.425808
C0009,2284-02,M,10.580586
C0010,2284-02,M,13.562907
C0001,2284-03,M,1.600943
C0002,2284-03,M,16.286801
C0003,2284-03,M,1.296971
C0004,2284-03,M,14.975852
C0005,2284-03,M,0.809449
C0006,2284-03,M,15.415276
C0007,2284-03,M,7.386471
C0008,2284-03,M,12.120609
C0009,2284-03,M,10.773618
C0010,2284-03,M,13.381708
C0001,2284-04,M,1.543316
C0002,2284-04,M,16.358511
C0003,2284-04,M,1.400236
C0004,2284-04,M,14.686276
C0005,2284-04,M,0.865756
C0006,2284-04,M,15.609148
C0007,2284-04,M,7.279499
C0008,2284-04,M,12.163465
C0009,2284-04,M,10.805492
C0010,2284-04,M,13.700408
C0001,2284-05,M,1.645000
C0002,2284-05,M,15.751150
C0003,2284-05,M,1.357202
C0004,2284-05,M,14.851513
C0005,2284-05,M,1.105676
C0006,2284-05,M,15.783979
C0007,2284-05,M,7.610758
C0008,2284-05,M,12.088339
C0009,2284-05,M,10.576198
C0010,2284-05,M,13.398650
C0001,2284-06,M,2.072534
C0002,2284-06,M,15.273964
C0003,2284-06,M,1.656634
C0004,2284-06,M,14.771094
C0005,2284-06,M,0.811945
C0006,2284-06,M,15.870236
C0007,2284-06,M,7.548306
C0008,2284-06,M,11.946828
C0009,2284-06,M,9.995183
C0010,2284-06,M,13.451648
C0001,2284-07,M,2.342908
C0002,2284-07,M,15.554475
C0003,2284-07,M,1.563391
C0004,2284-07,M,14.741094
C0005,2284-07,M,0.614478
C0006,2284-07,M,16.374502
C0007,2284-07,M,6.898619
C0008,2284-07,M,11.407350
C0009,2284-07,M,9.930900
C0010,2284-07,M,13.903688
C0001,2284-08,M,2.092250
C0002,2284-08,M,15.611974
C0003,2284-08,M,1.362941
C0004,2284-08,M,14.774747
C0005,2284-08,M,0.670811
C0006,2284-08,M,16.283189
C0007,2284-08,M,6.828458
C0008,2284-08,M,11.421242
C0009,2284-08,M,9.642222
C0010,2284-08,M,14.127681
C0001,2284-09,M,2.021415
C0002,2284-09,M,15.485466
C0003,2284-09,M,1.580266
C0004,2284-09,M,14.255906
C0005,2284-09,M,0.527302
C0006,2284-09,M,16.358171
C0007,2284-09,M,6.644094
C0008,2284-09,M,11.510775
C0009,2284-09,M,9.714809
C0010,2284-09,M,14.130205
C0001,2284-10,M,2.260307
C0002,2284-10,M,15.271215
C0003,2284-10,M,1.701890
C0004,2284-10,M,13.965369
C0005,2284-10,M,0.622582
C0006,2284-10,M,16.290747
C0007,2284-10,M,6.605088
C0008,2284-10,M,11.707377
C0009,2284-10,M,9.797951
C0010,2284-10,M,14.310385
C0001,2284-11,M,1.793406
C0002,2284-11,M,14.771432
C0003,2284-11,M,1.681520
C0004,2284-11,M,13.967336
C0005,2284-11,M,0.766244
C0006,2284-11,M,16.127555
C0007,2284-11,M,6.013914
C0008,2284-11,M,11.569469
C0009,2284-11,M,9.446812
C0010,2284-11,M,14.270772
C0001,2284-12,M,1.699586
C0002,2284-12,M,15.093574
C0003,2284-12,M,1.955546
C0004,2284-12,M,13.785999
C0005,2284-12,M,0.872336
C0006,2284-12,M,16.538874
C0007,2284-12,M,5.882912
C0008,2284-12,M,11.745100
C0009,2284-12,M,9.593516
C0010,2284-12,M,14.202916
C0001,2285-01,M,1.733311
C0002,2285-01,M,14.179054
C0003,2285-01,M,2.198066
C0004,2285-01,M,13.842950
C0005,2285-01,M,0.560722
C0006,2285-01,M,16.080993
C0007,2285-01,M,5.505465
C0008,2285-01,M,11.100920
C0009,2285-01,M,9.544122
C0010,2285-01,M,14.772218
C0001,2285-02,M,1.281436
C0002,2285-02,M,14.112252
C0003,2285-02,M,1.973510
C0004,2285-02,M,13.671719
C0005,2285-02,M,0.623693
C0006,2285-02,M,16.763125
C0007,2285-02,M,5.755656
C0008,2285-02,M,10.380566
C0009,2285-02,M,9.664248
C0010,2285-02,M,14.692504
C0001,2285-03,M,0.795345
C0002,2285-03,M,13.651293
C0003,2285-03,M,2.025926
C0004,2285-03,M,13.486713
C0005,2285-03,M,0.649822
C0006,2285-03,M,16.571740
C0007,2285-03,M,5.527577
C0008,2285-03,M,10.263233
C0009,2285-03,M,9.510590
C0010,2285-03,M,14.945597
C0001,2285-04,M,0.204373
C0002,2285-04,M,13.514086
C0003,2285-04,M,2.289203
C0004,2285-04,M,13.945664
C0005,2285-04,M,0.523725
C0006,2285-04,M,16.286000
C0007,2285-04,M,5.257092
C0008,2285-04,M,10.144138
C0009,2285-04,M,9.631022
C0010,2285-04,M,14.890182
C0001,2285-05,M,0.325822
C0002,2285-05,M,13.296964
C0003,2285-05,M,2.300461
C0004,2285-05,M,13.735590
C0005,2285-05,M,0.922267
C0006,2285-05,M,16.997168
C0007,2285-05,M,5.121413
C0008,2285-05,M,10.397391
C0009,2285-05,M,9.810974
C0010,2285-05,M,15.470844
C0001,2285-06,M,0.608574
C0002,2285-06,M,13.560717
C0003,2285-06,M,2.347277
C0004,2285-06,M,13.920612
C0005,2285-06,M,0.871223
C0006,2285-06,M,16.775384
C0007,2285-06,M,4.653255
C0008,2285-06,M,10.102554
C0009,2285-06,M,9.619987
C0010,2285-06,M,15.724793
C0001,2285-07,M,0.667156
C0002,2285-07,M,13.637618
C0003,2285-07,M,1.413432
C0004,2285-07,M,13.581126
C0005,2285-07,M,0.745905
C0006,2285-07,M,16.841906
C0007,2285-07,M,4.635142
C0008,2285-07,M,10.273140
C0009,2285-07,M,9.428506
C0010,2285-07,M,15.725147
C0001,2285-08,M,0.859259
C0002,2285-08,M,13.808278
C0003,2285-08,M,1.763728
C0004,2285-08,M,13.375817
C0005,2285-08,M,0.085456
C0006,2285-08,M,17.072640
C0007,2285-08,M,4.728309
C0008,2285-08,M,9.913615
C0009,2285-08,M,9.130028
C0010,2285-08,M,15.733653
C0001,2285-09,M,0.729577
C0002,2285-09,M,14.059048
C0003,2285-09,M,1.803723
C0004,2285-09,M,13.244744
C0005,2285-09,M,0.119874
C0006,2285-09,M,17.232649
C0007,2285-09,M,4.293775
C0008,2285-09,M,9.718192
C0009,2285-09,M,8.724444
C0010,2285-09,M,15.749432
C0001,2285-10,M,0.654314
C0002,2285-10,M,14.353016
C0003,2285-10,M,1.768109
C0004,2285-10,M,12.724393
C0005,2285-10,M,-0.087001
C0006,2285-10,M,17.455571
C0007,2285-10,M,4.354051
C0008,2285-10,M,9.506887
C0009,2285-10,M,8.279427
C0010,2285-10,M,15.876633
C0001,2285-11,M,1.226013
C0002,2285-11,M,14.871204
C0003,2285-11,M,1.864461
C0004,2285-11,M,12.628150
C0005,2285-11,M,-0.425156
C0006,2285-11,M,17.530846
C0007,2285-11,M,3.914725
C0008,2285-11,M,9.785347
C0009,2285-11,M,8.429497
C0010,2285-11,M,16.176737
C0001,2285-12,M,1.086922
C0002,2285-12,M,14.999496
C0003,2285-12,M,2.206227
C0004,2285-12,M,12.450201
C0005,2285-12,M,-0.618456
C0006,2285-12,M,17.518547
C0007,2285-12,M,4.262234
C0008,2285-12,M,9.988770
C0009,2285-12,M,7.851510
C0010,2285-12,M,15.546115
C0001,2286-01,M,1.391888
C0002,2286-01,M,15.239223
C0003,2286-01,M,2.461011
C0004,2286-01,M,12.459949
C0005,2286-01,M,-1.083561
C0006,2286-01,M,17.291788
C0007,2286-01,M,3.877624
C0008,2286-01,M,9.964105
C0009,2286-01,M,8.011465
C0010,2286-01,M,15.637004
C0001,2286-02,M,1.470930
C0002,2286-02,M,15.114652
C0003,2286-02,M,2.178316
C0004,2286-02,M,12.018716
C0005,2286-02,M,-0.789263
C0006,2286-02,M,17.403233
C0007,2286-02,M,3.674875
C0008,2286-02,M,9.730461
C0009,2286-02,M,8.005552
C0010,2286-02,M,15.551003
C0001,2286-03,M,1.936485
C0002,2286-03,M,15.047639
C0003,2286-03,M,2.430747
C0004,2286-03,M,12.316471
C0005,2286-03,M,-0.728601
C0006,2286-03,M,17.679816
C0007,2286-03,M,4.441845
C0008,2286-03,M,9.859023
C0009,2286-03,M,7.980680
C0010,2286-03,M,15.002096
C0001,2286-04,M,1.881034
C0002,2286-04,M,14.813447
C0003,2286-04,M,2.521098
C0004,2286-04,M,11.903161
C0005,2286-04,M,-0.647747
C0006,2286-04,M,17.705988
C0007,2286-04,M,4.132022
C0008,2286-04,M,9.938629
C0009,2286-04,M,7.616972
C0010,2286-04,M,15.025619
C0001,2286-05,M,1.771573
C0002,2286-05,M,15.383488
C0003,2286-05,M,2.870580
C0004,2286-05,M,12.147295
C0005,2286-05,M,-0.591267
C0006,2286-05,M,17.363434
C0007,2286-05,M,4.314169
C0008,2286-05,M,10.072113
C0009,2286-05,M,7.869183
C0010,2286-05,M,15.282784
C0001,2286-06,M,1.776861
C0002,2286-06,M,14.523671
C0003,2286-06,M,2.951882
C0004,2286-06,M,12.574236
C0005,2286-06,M,0.288703
C0006,2286-06,M,17.672411
C0007,2286-06,M,4.341727
C0008,2286-06,M,10.007160
C0009,2286-06,M,7.864399
C0010,2286-06,M,15.299733
C0001,2286-07,M,1.637635
C0002,2286-07,M,14.460069
C0003,2286-07,M,2.808863
C0004,2286-07,M,12.659672
C0005,2286-07,M,0.421029
C0006,2286-07,M,17.543337
C0007,2286-07,M,4.717951
C0008,2286-07,M,9.656316
C0009,2286-07,M,7.723328
C0010,2286-07,M,15.412276
C0001,2286-08,M,1.802568
C0002,2286-08,M,14.315729
C0003,2286-08,M,3.424278
C0004,2286-08,M,12.466436
C0005,2286-08,M,0.087089
C0006,2286-08,M,17.531089
C0007,2286-08,M,4.539057
C0008,2286-08,M,10.176384
C0009,2286-08,M,8.068315
C0010,2286-08,M,14.972548
C0001,2286-09,M,1.998680
C0002,2286-09,M,14.730292
C0003,2286-09,M,4.046727
C0004,2286-09,M,12.687694
C0005,2286-09,M,-0.097343
C0006,2286-09,M,17.468970
C0007,2286-09,M,4.953628
C0008,2286-09,M,10.437553
C0009,2286-09,M,8.064729
C0010,2286-09,M,14.880851
C0001,2286-10,M,2.498876
C0002,2286-10,M,14.351887
C0003,2286-10,M,3.868082
C0004,2286-10,M,12.864186
C0005,2286-10,M,-0.457089
C0006,2286-10,M,17.792128
C0007,2286-10,M,5.110116
C0008,2286-10,M,10.465861
C0009,2286-10,M,7.926142
C0010,2286-10,M,15.097104
C0001,2286-11,M,2.345185
C0002,2286-11,M,14.872990
C0003,2286-11,M,3.788383
C0004,2286-11,M,13.175363
C0005,2286-11,M,-0.346233
C0006,2286-11,M,17.556972
C0007,2286-11,M,4.934167
C0008,2286-11,M,9.975980
C0009,2286-11,M,7.642378
C0010,2286-11,M,15.202148
C0001,2286-12,M,2.443927
C0002,2286-12,M,14.795048
C0003,2286-12,M,3.579356
C0004,2286-12,M,13.268010
C0005,2286-12,M,-0.625870
C0006,2286-12,M,17.204498
C0007,2286-12,M,4.563894
C0008,2286-12,M,9.926659
C0009,2286-12,M,7.726653
