LOCATION,short_rate(t),term_rate(t),short_rate(t+5y),term_rate(t+5y)
AUS,5.910000,5.405476,5.630000,5.203500
AUS,5.590000,5.321250,5.610000,5.272000
AUS,5.140000,5.130682,5.610000,5.341304
AUS,4.860000,5.577222,5.690000,5.579706
AUS,4.890000,5.943478,5.870000,5.750000
AUS,4.970000,5.896750,5.960000,5.737857
AUS,5.040000,6.086364,6.050000,5.834048
AUS,4.950000,5.761522,6.190000,5.773261
AUS,4.550000,5.578250,6.210000,5.601666
AUS,4.360000,5.407609,6.280000,5.665000
AUS,4.280000,5.457727,6.370000,5.599545
AUS,4.250000,5.816842,6.390000,5.696579
AUS,4.260000,5.858333,6.430000,5.877619
AUS,4.310000,5.945750,6.370000,5.809250
AUS,4.460000,6.309000,6.430000,5.736818
AUS,4.590000,6.294000,6.480000,5.909722
AUS,4.840000,6.215218,6.370000,5.920869
AUS,5.070000,6.007632,6.420000,6.204750
AUS,4.980000,5.859783,6.470000,6.149773
AUS,4.960000,5.648409,6.750000,5.925909
AUS,4.920000,5.435714,6.940000,5.992105
AUS,4.900000,5.659131,6.910000,6.174348
AUS,4.840000,5.499524,7.150000,6.025455
AUS,4.830000,5.395000,7.290000,6.207632
AUS,4.800000,5.275000,7.180000,6.076428
AUS,4.750000,5.167750,7.690000,6.294524
AUS,4.760000,5.271667,7.900000,6.085526
AUS,4.790000,5.346053,7.840000,6.170476
AUS,4.780000,5.028182,7.750000,6.355000
AUS,4.670000,4.802750,7.810000,6.586750
AUS,4.720000,5.232826,7.750000,6.366522
AUS,4.820000,5.524048,7.310000,5.862500
AUS,4.910000,5.512955,7.270000,5.645909
AUS,4.970000,5.608696,6.030000,5.215227
AUS,5.310000,5.874000,4.760000,4.940750
AUS,5.470000,5.757381,4.390000,4.215714
AUS,5.550000,5.700500,3.740000,4.085750
AUS,5.570000,5.620500,3.160000,4.253000
AUS,5.510000,5.415435,3.160000,4.327727
AUS,5.540000,5.803000,3.100000,4.512000
AUS,5.510000,5.958095,3.130000,5.004286
AUS,5.490000,5.845476,3.250000,5.556667
AUS,5.460000,5.717727,3.140000,5.487826
AUS,5.440000,5.583182,3.300000,5.533250
AUS,5.420000,5.412045,3.370000,5.323637
AUS,5.410000,5.401429,3.780000,5.450238
AUS,5.430000,5.400000,3.950000,5.466667
AUS,5.410000,5.231905,4.130000,5.473095
AUS,5.420000,5.351842,4.200000,5.557500
AUS,5.630000,5.397750,4.160000,5.477500
AUS,5.810000,5.652619,4.330000,5.620000
AUS,5.750000,5.472000,4.550000,5.795000
AUS,5.680000,5.287727,4.810000,5.480000
AUS,5.660000,5.140476,4.890000,5.327500
AUS,5.650000,5.190238,4.840000,5.145000
AUS,5.620000,5.218696,4.740000,4.970000
AUS,5.620000,5.186364,4.820000,5.002500
AUS,5.630000,5.400238,4.810000,5.085000
AUS,5.630000,5.435227,5.020000,5.377500
AUS,5.630000,5.346500,5.030000,5.555000
AUS,5.630000,5.203500,4.960000,5.520000
AUS,5.610000,5.272000,4.920000,5.610000
AUS,5.610000,5.341304,4.920000,5.435000
AUS,5.690000,5.579706,4.900000,5.512500
AUS,5.870000,5.750000,5.000000,5.325000
AUS,5.960000,5.737857,4.990000,5.160000
AUS,6.050000,5.834048,4.960000,5.020000
AUS,6.190000,5.773261,4.860000,4.492500
AUS,6.210000,5.601666,4.810000,4.202500
AUS,6.280000,5.665000,4.730000,4.370000
AUS,6.370000,5.599545,4.620000,4.082500
AUS,6.390000,5.696579,4.510000,3.825000
AUS,6.430000,5.877619,4.410000,3.795000
AUS,6.370000,5.809250,4.370000,3.970000
AUS,6.430000,5.736818,4.440000,4.150000
AUS,6.480000,5.909722,4.200000,3.857500
AUS,6.370000,5.920869,3.660000,3.277500
AUS,6.420000,6.204750,3.490000,2.995000
AUS,6.470000,6.149773,3.550000,2.887500
AUS,6.750000,5.925909,3.620000,3.187500
AUS,6.940000,5.992105,3.490000,3.092500
AUS,6.910000,6.174348,3.160000,3.022500
AUS,7.150000,6.025455,3.240000,3.087500
AUS,7.290000,6.207632,3.110000,3.227500
AUS,7.180000,6.076428,3.000000,3.397500
AUS,7.690000,6.294524,2.950000,3.497500
AUS,7.900000,6.085526,3.050000,3.512500
AUS,7.840000,6.170476,3.020000,3.245000
AUS,7.750000,6.355000,2.820000,3.225000
AUS,7.810000,6.586750,2.800000,3.540000
AUS,7.750000,6.366522,2.760000,3.750000
AUS,7.310000,5.862500,2.600000,3.860000
AUS,7.270000,5.645909,2.580000,4.000000
AUS,6.030000,5.215227,2.580000,3.970000
AUS,4.760000,4.940750,2.590000,4.130000
AUS,4.390000,4.215714,2.610000,4.240000
AUS,3.740000,4.085750,2.620000,4.180000
AUS,3.160000,4.253000,2.630000,4.120000
AUS,3.160000,4.327727,2.660000,4.100000
AUS,3.100000,4.512000,2.680000,4.030000
AUS,3.130000,5.004286,2.690000,3.780000
AUS,3.250000,5.556667,2.700000,3.700000
AUS,3.140000,5.487826,2.650000,3.470000
AUS,3.300000,5.533250,2.630000,3.410000
AUS,3.370000,5.323637,2.660000,3.550000
AUS,3.780000,5.450238,2.720000,3.320000
AUS,3.950000,5.466667,2.750000,3.260000
AUS,4.130000,5.473095,2.750000,2.960000
AUS,4.200000,5.557500,2.700000,2.640000
AUS,4.160000,5.477500,2.360000,2.500000
AUS,4.330000,5.620000,2.300000,2.480000
AUS,4.550000,5.795000,2.250000,2.410000
AUS,4.810000,5.480000,2.150000,2.880000
AUS,4.890000,5.327500,2.150000,2.980000
AUS,4.840000,5.145000,2.140000,2.900000
AUS,4.740000,4.970000,2.140000,2.720000
AUS,4.820000,5.002500,2.170000,2.700000
AUS,4.810000,5.085000,2.150000,2.620000
AUS,5.020000,5.377500,2.220000,2.850000
AUS,5.030000,5.555000,2.340000,2.850000
AUS,4.960000,5.520000,2.300000,2.730000
AUS,4.920000,5.610000,2.280000,2.480000
AUS,4.920000,5.435000,2.310000,2.570000
AUS,4.900000,5.512500,2.260000,2.520000
AUS,5.000000,5.325000,2.010000,2.320000
AUS,4.990000,5.160000,1.990000,2.120000
AUS,4.960000,5.020000,1.930000,1.930000
AUS,4.860000,4.492500,1.760000,1.880000
AUS,4.810000,4.202500,1.730000,1.990000
AUS,4.730000,4.370000,1.750000,2.200000
AUS,4.620000,4.082500,1.760000,2.510000
AUS,4.510000,3.825000,1.780000,2.790000
AUS,4.410000,3.795000,1.780000,2.730000
AUS,4.370000,3.970000,1.780000,2.750000
AUS,4.440000,4.150000,1.790000,2.810000
AUS,4.200000,3.857500,1.770000,2.560000
AUS,3.660000,3.277500,1.730000,2.540000
AUS,3.490000,2.995000,1.720000,2.410000
AUS,3.550000,2.887500,1.700000,2.640000
AUS,3.620000,3.187500,1.700000,2.600000
AUS,3.490000,3.092500,1.720000,2.700000
AUS,3.160000,3.022500,1.700000,2.780000
AUS,3.240000,3.087500,1.720000,2.570000
AUS,3.110000,3.227500,1.770000,2.580000
AUS,3.000000,3.397500,1.790000,2.750000
AUS,2.950000,3.497500,1.770000,2.860000
AUS,3.050000,3.512500,1.930000,2.720000
AUS,3.020000,3.245000,2.060000,2.740000
AUS,2.820000,3.225000,1.960000,2.790000
AUS,2.800000,3.540000,2.070000,2.700000
AUS,2.760000,3.750000,2.020000,2.640000
AUS,2.600000,3.860000,1.960000,2.590000
AUS,2.580000,4.000000,1.930000,2.630000
AUS,2.580000,3.970000,1.930000,2.680000
AUS,2.590000,4.130000,1.940000,2.680000
AUS,2.610000,4.240000,2.020000,2.430000
AUS,2.620000,4.180000,2.070000,2.270000
AUS,2.630000,4.120000,1.960000,2.130000
AUS,2.660000,4.100000,1.830000,1.960000
AUS,2.680000,4.030000,1.680000,1.860000
AUS,2.690000,3.780000,1.540000,1.650000
AUS,2.700000,3.700000,1.290000,1.380000
AUS,2.650000,3.470000,1.110000,1.310000
AUS,2.630000,3.410000,0.980000,0.950000
AUS,2.660000,3.550000,0.980000,1.030000
AUS,2.720000,3.320000,0.880000,1.030000
AUS,2.750000,3.260000,0.910000,1.150000
AUS,2.750000,2.960000,0.900000,1.200000
AUS,2.700000,2.640000,0.890000,1.150000
AUS,2.360000,2.500000,0.890000,0.980000
AUS,2.300000,2.480000,0.530000,0.890000
AUS,2.250000,2.410000,0.170000,0.860000
AUS,2.150000,2.880000,0.100000,0.910000
AUS,2.150000,2.980000,0.100000,0.920000
AUS,2.140000,2.900000,0.100000,0.880000
AUS,2.140000,2.720000,0.100000,0.890000
AUS,2.170000,2.700000,0.090000,0.900000
AUS,2.150000,2.620000,0.070000,0.820000
AUS,2.220000,2.850000,0.020000,0.870000
AUS,2.340000,2.850000,0.020000,0.980000
AUS,2.300000,2.730000,0.010000,1.050000
AUS,2.280000,2.480000,0.010000,1.320000
IRL,12.380000,14.163780,8.190000,8.595806
IRL,12.690000,14.387310,8.310000,9.144475
IRL,13.000000,14.306020,8.190000,8.941264
IRL,12.810000,14.366990,9.190000,9.286722
IRL,12.380000,14.722600,9.440000,9.622020
IRL,12.380000,14.814050,10.500000,9.398488
IRL,13.500000,15.129030,9.940000,8.778696
IRL,13.380000,15.189990,10.220000,9.347686
IRL,13.000000,15.220470,10.690000,9.357846
IRL,13.310000,15.230630,11.750000,9.743946
IRL,14.940000,15.494800,11.880000,9.815070
IRL,15.000000,15.139190,12.120000,9.774427
IRL,14.690000,15.088380,12.000000,9.855712
IRL,14.690000,14.925820,12.310000,10.607590
IRL,13.860000,14.306020,12.310000,11.125780
IRL,12.940000,13.472860,12.000000,10.556790
IRL,12.440000,13.239170,11.060000,10.363740
IRL,11.560000,12.812430,10.310000,10.191010
IRL,10.180000,11.999580,10.690000,9.835391
IRL,10.310000,11.603320,11.310000,10.465340
IRL,10.060000,11.887820,11.000000,10.912410
IRL,10.060000,11.847180,10.440000,10.638070
IRL,10.620000,12.385680,10.750000,10.505990
IRL,11.690000,12.253600,11.500000,10.211330
IRL,15.120000,12.487290,11.190000,10.211330
IRL,16.060000,11.745570,11.120000,9.743946
IRL,14.500000,10.424700,10.690000,9.500093
IRL,11.250000,9.439130,10.190000,9.489933
IRL,10.250000,9.449291,10.190000,9.408648
IRL,9.190000,9.774427,10.120000,9.337525
IRL,10.120000,10.160530,10.160000,9.550896
IRL,10.620000,10.963210,10.000000,9.500093
IRL,11.000000,11.908140,10.060000,9.439130
IRL,13.880000,13.899600,10.220000,9.368007
IRL,14.380000,13.462700,10.440000,9.368007
IRL,13.880000,13.117240,10.750000,9.378167
IRL,14.060000,12.731140,10.500000,9.002228
IRL,14.250000,12.883550,10.380000,8.910783
IRL,13.120000,12.151990,10.690000,9.134315
IRL,11.190000,11.044490,10.380000,9.093673
IRL,11.120000,10.729520,10.000000,8.961585
IRL,10.440000,11.115620,10.120000,9.134315
IRL,9.690000,11.257860,10.440000,9.368007
IRL,9.940000,11.857340,10.810000,9.378167
IRL,9.000000,11.410270,16.500000,10.099560
IRL,9.190000,10.983530,14.500000,9.693144
IRL,9.190000,10.495820,40.000000,10.546630
IRL,8.810000,10.617750,17.500000,10.272290
IRL,8.560000,10.465340,24.500000,9.880000
IRL,8.880000,10.262130,13.790000,9.260000
IRL,8.560000,9.977638,9.400000,8.620000
IRL,8.060000,9.693144,8.380000,8.110000
IRL,7.310000,9.733786,7.560000,7.830000
IRL,7.690000,9.672822,6.480000,7.610000
IRL,7.810000,9.561057,6.330000,7.320000
IRL,8.060000,9.347686,6.560000,7.110000
IRL,7.560000,9.225760,6.930000,7.010000
IRL,7.620000,8.727893,6.640000,6.710000
IRL,8.060000,8.809177,6.520000,6.570000
IRL,8.380000,8.656770,6.340000,6.380000
IRL,8.190000,8.595806,5.910000,6.150000
IRL,8.310000,9.144475,6.140000,6.450000
IRL,8.190000,8.941264,6.310000,7.070000
IRL,9.190000,9.286722,5.990000,7.570000
IRL,9.440000,9.622020,5.750000,7.960000
IRL,10.500000,9.398488,5.560000,8.500000
IRL,9.940000,8.778696,5.750000,8.340000
IRL,10.220000,9.347686,6.250000,8.430000
IRL,10.690000,9.357846,5.750000,8.820000
IRL,11.750000,9.743946,5.500000,8.680000
IRL,11.880000,9.815070,5.810000,8.510000
IRL,12.120000,9.774427,6.440000,8.570000
IRL,12.000000,9.855712,6.130000,8.790000
IRL,12.310000,10.607590,6.440000,8.670000
IRL,12.310000,11.125780,7.000000,8.800000
IRL,12.000000,10.556790,6.810000,8.700000
IRL,11.060000,10.363740,6.630000,8.340000
IRL,10.310000,10.191010,6.750000,8.260000
IRL,10.690000,9.835391,6.500000,8.390000
IRL,11.310000,10.465340,6.080000,8.150000
IRL,11.000000,10.912410,5.880000,7.960000
IRL,10.440000,10.638070,5.580000,7.990000
IRL,10.750000,10.505990,5.690000,7.630000
IRL,11.500000,10.211330,5.480000,7.380000
IRL,11.190000,10.211330,5.090000,7.230000
IRL,11.120000,9.743946,5.130000,7.490000
IRL,10.690000,9.500093,5.100000,7.820000
IRL,10.190000,9.489933,4.960000,7.610000
IRL,10.190000,9.408648,5.130000,7.500000
IRL,10.120000,9.337525,5.240000,7.620000
IRL,10.160000,9.550896,5.570000,7.490000
IRL,10.000000,9.500093,5.840000,7.430000
IRL,10.060000,9.439130,5.690000,7.210000
IRL,10.220000,9.368007,5.700000,6.780000
IRL,10.440000,9.368007,5.680000,6.680000
IRL,10.750000,9.378167,5.890000,6.610000
IRL,10.500000,9.002228,5.840000,6.590000
IRL,10.380000,8.910783,5.760000,6.320000
IRL,10.690000,9.134315,5.730000,6.620000
IRL,10.380000,9.093673,6.250000,6.690000
IRL,10.000000,8.961585,6.200000,6.540000
IRL,10.120000,9.134315,6.250000,6.490000
IRL,10.440000,9.368007,6.260000,6.260000
IRL,10.810000,9.378167,6.230000,6.330000
IRL,16.500000,10.099560,6.170000,6.100000
IRL,14.500000,9.693144,6.140000,5.990000
IRL,40.000000,10.546630,6.200000,5.980000
IRL,17.500000,10.272290,6.070000,5.610000
IRL,24.500000,9.880000,6.050000,5.350000
IRL,13.790000,9.260000,6.050000,5.230000
IRL,9.400000,8.620000,5.660000,5.080000
IRL,8.380000,8.110000,6.140000,5.050000
IRL,7.560000,7.830000,6.420000,5.140000
IRL,6.480000,7.610000,6.200000,5.030000
IRL,6.330000,7.320000,6.190000,4.930000
IRL,6.560000,7.110000,6.080000,4.680000
IRL,6.930000,7.010000,5.420000,4.380000
IRL,6.640000,6.710000,4.010000,4.350000
IRL,6.520000,6.570000,3.670000,4.320000
IRL,6.340000,6.380000,3.220000,4.020000
IRL,5.910000,6.150000,3.132100,3.890000
IRL,6.140000,6.450000,3.093400,4.020000
IRL,6.310000,7.070000,3.046700,4.190000
IRL,5.990000,7.570000,2.696500,3.950000
IRL,5.750000,7.960000,2.579000,4.180000
IRL,5.560000,8.500000,2.626700,4.590000
IRL,5.750000,8.340000,2.676500,4.940000
IRL,6.250000,8.430000,2.695000,5.160000
IRL,5.750000,8.820000,2.726700,5.340000
IRL,5.500000,8.680000,3.375700,5.570000
IRL,5.810000,8.510000,3.467700,5.310000
IRL,6.440000,8.570000,3.446000,5.390000
IRL,6.130000,8.790000,3.343100,5.800000
IRL,6.440000,8.670000,3.536800,5.760000
IRL,7.000000,8.800000,3.747000,5.580000
IRL,6.810000,8.700000,3.925300,5.460000
IRL,6.630000,8.340000,4.362000,5.610000
IRL,6.750000,8.260000,4.501700,5.430000
IRL,6.500000,8.390000,4.582900,5.520000
IRL,6.080000,8.150000,4.777100,5.470000
IRL,5.880000,7.960000,4.852800,5.520000
IRL,5.580000,7.990000,5.041300,5.460000
IRL,5.690000,7.630000,5.092000,5.400000
IRL,5.480000,7.380000,4.939200,5.140000
IRL,5.090000,7.230000,4.770700,5.030000
IRL,5.130000,7.490000,4.755800,5.010000
IRL,5.100000,7.820000,4.708600,4.920000
IRL,4.960000,7.610000,4.682000,5.090000
IRL,5.130000,7.500000,4.636700,5.280000
IRL,5.240000,7.620000,4.453600,5.230000
IRL,5.570000,7.490000,4.467100,5.230000
IRL,5.840000,7.430000,4.353500,5.010000
IRL,5.690000,7.210000,3.982900,5.010000
IRL,5.700000,6.780000,3.599900,4.770000
IRL,5.680000,6.680000,3.385700,4.630000
IRL,5.890000,6.610000,3.344900,4.930000
IRL,5.840000,6.590000,3.338800,5.020000
IRL,5.760000,6.320000,3.357100,5.200000
IRL,5.730000,6.620000,3.390800,5.420000
IRL,6.250000,6.690000,3.406900,5.410000
IRL,6.200000,6.540000,3.467100,5.410000
IRL,6.250000,6.490000,3.464000,5.250000
IRL,6.260000,6.260000,3.410000,5.110000
IRL,6.230000,6.330000,3.351900,4.840000
IRL,6.170000,6.100000,3.310100,4.630000
IRL,6.140000,5.990000,3.261300,4.700000
IRL,6.200000,5.980000,3.124100,4.670000
IRL,6.070000,5.610000,2.941000,4.460000
IRL,6.050000,5.350000,2.831800,4.270000
IRL,6.050000,5.230000,2.687500,4.060000
IRL,5.660000,5.080000,2.530000,4.090000
IRL,6.140000,5.050000,2.533300,4.220000
IRL,6.420000,5.140000,2.400500,3.890000
IRL,6.200000,5.030000,2.151900,3.690000
IRL,6.190000,4.930000,2.130000,4.010000
IRL,6.080000,4.680000,2.140400,4.170000
IRL,5.420000,4.380000,2.147300,4.190000
IRL,4.010000,4.350000,2.143600,4.250000
IRL,3.670000,4.320000,2.159000,4.390000
IRL,3.220000,4.020000,2.146300,4.360000
IRL,3.132100,3.890000,2.089500,4.200000
IRL,3.093400,4.020000,2.070500,4.150000
IRL,3.046700,4.190000,2.028800,3.970000
IRL,2.696500,3.950000,2.048800,4.170000
IRL,2.579000,4.180000,2.085900,4.310000
IRL,2.626700,4.590000,2.112700,4.380000
IRL,2.676500,4.940000,2.116000,4.270000
IRL,2.695000,5.160000,2.114300,4.090000
IRL,2.726700,5.340000,2.118600,4.040000
IRL,3.375700,5.570000,2.147300,3.920000
IRL,3.467700,5.310000,2.170300,3.800000
IRL,3.446000,5.390000,2.173200,3.620000
IRL,3.343100,5.800000,2.145400,3.520000
IRL,3.536800,5.760000,2.138300,3.510000
IRL,3.747000,5.580000,2.137200,3.660000
IRL,3.925300,5.460000,2.137200,3.460000
IRL,4.362000,5.610000,2.125600,3.280000
IRL,4.501700,5.430000,2.111000,3.130000
IRL,4.582900,5.520000,2.119400,3.180000
IRL,4.777100,5.470000,2.132500,3.220000
IRL,4.852800,5.520000,2.139100,3.040000
IRL,5.041300,5.460000,2.196600,3.190000
IRL,5.092000,5.400000,2.360900,3.400000
IRL,4.939200,5.140000,2.472900,3.360000
IRL,4.770700,5.030000,2.511700,3.320000
IRL,4.755800,5.010000,2.600400,3.470000
IRL,4.708600,4.920000,2.722600,3.650000
IRL,4.682000,5.090000,2.793800,3.900000
IRL,4.636700,5.280000,2.889000,3.960000
IRL,4.453600,5.230000,2.985700,3.980000
IRL,4.467100,5.230000,3.102200,4.000000
IRL,4.353500,5.010000,3.226500,3.880000
IRL,3.982900,5.010000,3.335400,3.760000
IRL,3.599900,4.770000,3.502000,3.780000
IRL,3.385700,4.630000,3.597200,3.720000
IRL,3.344900,4.930000,3.684200,3.760000
IRL,3.338800,5.020000,3.751900,4.040000
IRL,3.357100,5.200000,3.818200,4.070000
IRL,3.390800,5.420000,3.890900,3.970000
IRL,3.406900,5.410000,3.975300,4.190000
IRL,3.467100,5.410000,4.071400,4.320000
IRL,3.464000,5.250000,4.147800,4.620000
IRL,3.410000,5.110000,4.216200,4.590000
IRL,3.351900,4.840000,4.543600,4.400000
IRL,3.310100,4.630000,4.741700,4.320000
IRL,3.261300,4.700000,4.687400,4.390000
IRL,3.124100,4.670000,4.638500,4.310000
IRL,2.941000,4.460000,4.848400,4.450000
IRL,2.831800,4.270000,4.481500,4.250000
IRL,2.687500,4.060000,4.362100,4.210000
IRL,2.530000,4.090000,4.596400,4.170000
IRL,2.533300,4.220000,4.783500,4.440000
IRL,2.400500,3.890000,4.857400,4.580000
IRL,2.151900,3.690000,4.940500,4.910000
IRL,2.130000,4.010000,4.961000,4.920000
IRL,2.140400,4.170000,4.965200,4.590000
IRL,2.147300,4.190000,5.019200,4.560000
IRL,2.143600,4.250000,5.113100,4.550000
IRL,2.159000,4.390000,4.238300,4.560000
IRL,2.146300,4.360000,3.292600,4.570000
IRL,2.089500,4.200000,2.456500,5.200000
IRL,2.070500,4.150000,1.943100,5.650000
IRL,2.028800,3.970000,1.635500,5.760000
IRL,2.048800,4.170000,1.422300,5.340000
IRL,2.085900,4.310000,1.281700,5.270000
IRL,2.112700,4.380000,1.227900,5.730000
IRL,2.116000,4.270000,0.975000,5.450000
IRL,2.114300,4.090000,0.860500,4.920000
IRL,2.118600,4.040000,0.772100,4.910000
IRL,2.147300,3.920000,0.737500,4.770000
IRL,2.170300,3.800000,0.716200,4.820000
IRL,2.173200,3.620000,0.712000,4.880000
IRL,2.145400,3.520000,0.679700,4.830000
IRL,2.138300,3.510000,0.661700,4.730000
IRL,2.137200,3.660000,0.645000,4.530000
IRL,2.137200,3.460000,0.644700,4.760000
IRL,2.125600,3.280000,0.686500,4.860000
IRL,2.111000,3.130000,0.727600,5.310000
IRL,2.119400,3.180000,0.848800,5.320000
IRL,2.132500,3.220000,0.895500,5.300000
IRL,2.139100,3.040000,0.880500,6.140000
IRL,2.196600,3.190000,0.997700,6.420000
IRL,2.360900,3.400000,1.042000,8.220000
IRL,2.472900,3.360000,1.021700,8.450000
IRL,2.511700,3.320000,1.017200,8.750000
IRL,2.600400,3.470000,1.086700,9.100000
IRL,2.722600,3.650000,1.175500,9.670000
IRL,2.793800,3.900000,1.321200,9.790000
IRL,2.889000,3.960000,1.425100,10.640000
IRL,2.985700,3.980000,1.488600,11.430000
IRL,3.102200,4.000000,1.597600,12.450000
IRL,3.226500,3.880000,1.552100,9.570000
IRL,3.335400,3.760000,1.536500,8.510000
IRL,3.502000,3.780000,1.575900,8.100000
IRL,3.597200,3.720000,1.484700,8.510000
IRL,3.684200,3.760000,1.426100,8.700000
IRL,3.751900,4.040000,1.222200,7.710000
IRL,3.818200,4.070000,1.048300,7.020000
IRL,3.890900,3.970000,0.858500,6.900000
IRL,3.975300,4.190000,0.744300,6.880000
IRL,4.071400,4.320000,0.684900,7.120000
IRL,4.147800,4.620000,0.658900,7.090000
IRL,4.216200,4.590000,0.497000,6.120000
IRL,4.543600,4.400000,0.332400,5.910000
IRL,4.741700,4.320000,0.246300,5.280000
IRL,4.687400,4.390000,0.207900,4.770000
IRL,4.638500,4.310000,0.192000,4.590000
IRL,4.848400,4.450000,0.185500,4.670000
IRL,4.481500,4.250000,0.204900,4.180000
IRL,4.362100,4.210000,0.223400,3.780000
IRL,4.596400,4.170000,0.206100,3.830000
IRL,4.783500,4.440000,0.208900,3.780000
IRL,4.857400,4.580000,0.201200,3.480000
IRL,4.940500,4.910000,0.210300,4.020000
IRL,4.961000,4.920000,0.221400,3.880000
IRL,4.965200,4.590000,0.225900,3.920000
IRL,5.019200,4.560000,0.223200,3.950000
IRL,5.113100,4.550000,0.225800,3.650000
IRL,4.238300,4.560000,0.223400,3.530000
IRL,3.292600,4.570000,0.273500,3.480000
IRL,2.456500,5.200000,0.292000,3.390000
IRL,1.943100,5.650000,0.288100,3.240000
IRL,1.635500,5.760000,0.305300,3.050000
IRL,1.422300,5.340000,0.329700,2.900000
IRL,1.281700,5.270000,0.324600,2.710000
IRL,1.227900,5.730000,0.241400,2.440000
IRL,0.975000,5.450000,0.205000,2.280000
IRL,0.860500,4.920000,0.191600,2.020000
IRL,0.772100,4.910000,0.097100,1.750000
IRL,0.737500,4.770000,0.082600,1.740000
IRL,0.716200,4.820000,0.080900,1.580000
IRL,0.712000,4.880000,0.080900,1.310000
IRL,0.679700,4.830000,0.062700,1.220000
IRL,0.661700,4.730000,0.048200,1.120000
IRL,0.645000,4.530000,0.027200,0.800000
IRL,0.644700,4.760000,0.004700,0.730000
IRL,0.686500,4.860000,-0.010400,1.250000
IRL,0.727600,5.310000,-0.013900,1.650000
IRL,0.848800,5.320000,-0.018700,1.470000
IRL,0.895500,5.300000,-0.027700,1.290000
IRL,0.880500,6.140000,-0.037000,1.310000
IRL,0.997700,6.420000,-0.053600,1.140000
IRL,1.042000,8.220000,-0.087600,1.100000
IRL,1.021700,8.450000,-0.126300,1.110000
IRL,1.017200,8.750000,-0.146100,1.050000
IRL,1.086700,9.100000,-0.183600,0.990000
IRL,1.175500,9.670000,-0.228500,0.850000
IRL,1.321200,9.790000,-0.249200,0.860000
IRL,1.425100,10.640000,-0.257200,0.840000
IRL,1.488600,11.430000,-0.267900,0.760000
IRL,1.597600,12.450000,-0.294500,0.470000
IRL,1.552100,9.570000,-0.298200,0.400000
IRL,1.536500,8.510000,-0.301600,0.420000
IRL,1.575900,8.100000,-0.309000,0.500000
IRL,1.484700,8.510000,-0.312700,0.850000
